filename,question,A,B,C,D,correct_label
676640.mp3,Which sound event starts earliest in the given audio?,Airplane engine,Monotone Sounds,Water Dripping,Explosion,A
460082.mp3,Which sound event starts earliest in the given audio?,Printer,Atmospheric Sounds,Bell Ringing,Coughing,B
764538.mp3,Which sound event starts earliest in the given audio?,Thunder,Ticking,Clock Ticking,Cow Moo,C
450667.mp3,Which sound event starts earliest in the given audio?,Horse Neigh,Printer,Traffic Noise,Vehicle Horn Honk,D
197251.mp3,Which sound event starts earliest in the given audio?,Wind,Distant Sounds,Airplane sound,Announcement,A
156418.mp3,Which sound event starts earliest in the given audio?,Wood sounds,Dog Barking,Shouting,Card Reader,B
725218.mp3,Which sound event starts earliest in the given audio?,Piano Playing,Car door sound,Bird Chirp,Atmospheric Sounds,C
171126.mp3,Which sound event starts earliest in the given audio?,Security Alarm,Rooster Crow,Thunder,Clapping,D
221159.mp3,Which sound event starts earliest in the given audio?,Bird Chirp,Atmospheric Sounds,Saxophone,Motorcycle driving by,A
574426.mp3,Which sound event starts earliest in the given audio?,Cheering,Vehicle Horn Honk,Insect Buzzing,Machine sounds,B
127538.mp3,Which sound event starts earliest in the given audio?,Wolf Howl,Vehicle Horn Honk,Power Drill,Car Honking,C
660901.mp3,Which sound event starts earliest in the given audio?,Door sounds,Guitar Playing,Explosion,Waves,D
488174.mp3,Which sound event starts earliest in the given audio?,Clapping,Fire burning,Beeping,Drums,A
664900.mp3,Which sound event starts earliest in the given audio?,Cowbell Ringing,Distant Sounds,Wolf Howl,Shouting,B
560530.mp3,Which sound event starts earliest in the given audio?,Monotone Sounds,Announcement,Guitar Playing,Electronic Game,C
672659.mp3,Which sound event starts earliest in the given audio?,Piano Playing,Bird Chirp,Shouting,Stream_River,D
723526.mp3,Which sound event starts earliest in the given audio?,Vehicle Horn Honk,Vehicle engine,ATM Machine,Bell Ringing,A
24796.mp3,Which sound event starts earliest in the given audio?,Thunder,Car driving by,Sniffing,Distant Sounds,B
406576.mp3,Which sound event starts earliest in the given audio?,Security Alarm,Phone Dialing,Shouting,Distant Sounds,C
655143.mp3,Which sound event starts earliest in the given audio?,Distant Sounds,Dog Barking,Chainsaw,Human Speech,D
749739.mp3,Which sound event starts earliest in the given audio?,Vehicle engine,Ringing,Human Speech,Cow Moo,A
702339.mp3,Which sound event starts earliest in the given audio?,Vehicle Horn Honk,Bell Ringing,Human Speech,Atmospheric Sounds,B
245042.mp3,Which sound event starts earliest in the given audio?,Car Honking,Explosion,Stream_River,Drums,C
366505.mp3,Which sound event starts earliest in the given audio?,Cow Moo,Airplane sound,Distant Sounds,Cowbell Ringing,D
176281.mp3,Which sound event starts earliest in the given audio?,Wind,Distant Sounds,Dog Barking,Siren,A
777605.mp3,Which sound event starts earliest in the given audio?,Fire burning,Footsteps,Rustling,Fire Alarm,B
249945.mp3,Which sound event starts earliest in the given audio?,Hiccup,Atmospheric Sounds,Raining,Traffic Noise,C
657359.mp3,Which sound event starts earliest in the given audio?,Guitar Playing,Thumping,Car Honking,Fire burning,D
462897.mp3,Which sound event starts earliest in the given audio?,Cheering,Waves,Vehicle engine,Pig Oink,A
573175.mp3,Which sound event starts earliest in the given audio?,Beeping,Raining,Lawn Mower,Bird Chirp,B
454046.mp3,Which sound event starts earliest in the given audio?,Singing,Human Speech,Power Saw,Water Dripping,C
410404.mp3,Which sound event starts earliest in the given audio?,Monotone Sounds,Coughing,Thud,Fire burning,D
643043.mp3,Which sound event starts earliest in the given audio?,Atmospheric Sounds,Helicopter sound,Electronic Beep,Footsteps,A
689534.mp3,Which sound event starts earliest in the given audio?,Atmospheric Sounds,Car driving by,Drums,Bird Chirp,B
176089.mp3,Which sound event starts earliest in the given audio?,Bird Chirp,Fire Alarm,Motorcycle driving by,Distant Sounds,C
408888.mp3,Which sound event starts earliest in the given audio?,Distant Sounds,Vehicle Horn Honk,Raining,Coughing,D
655705.mp3,Which sound event starts earliest in the given audio?,Vehicle Horn Honk,Car driving by,Crying,Bell Ringing,A
365815.mp3,Which sound event starts earliest in the given audio?,Car driving by,Microwave,Hiccup,Wood sounds,B
624001.mp3,Which sound event starts earliest in the given audio?,Elevator,Train sound,Atmospheric Sounds,Siren,C
178039.mp3,Which sound event starts earliest in the given audio?,Car driving by,Monotone Sounds,Jackhammer,Piano Playing,D
487762.mp3,Which sound event starts earliest in the given audio?,Atmospheric Sounds,Fire burning,Phone Ringing,Bicycle,A
18173.mp3,Which sound event starts earliest in the given audio?,Bird Chirp,Airplane sound,Card Reader,Thumping,B
396419.mp3,Which sound event starts earliest in the given audio?,Singing,Sheep_Goat Bleat,Water Dripping,Distant Sounds,C
256502.mp3,Which sound event starts earliest in the given audio?,Cow Moo,Card Reader,Trumpet,Human Speech,D
648124.mp3,Which sound event starts earliest in the given audio?,Bell Ringing,Bird Chirp,Sewing Machine,Wind,A
344875.mp3,Which sound event starts earliest in the given audio?,Announcement,Traffic Noise,Phone Ringing,Distant Sounds,B
684520.mp3,Which sound event starts earliest in the given audio?,Thunder,Guitar Playing,Car driving by,Distant Sounds,C
387817.mp3,Which sound event starts earliest in the given audio?,Traffic Noise,Whistle,Water Dripping,Rattling,D
67190.mp3,Which sound event starts earliest in the given audio?,Electronic Beep,Cheering,White noise,Distant Sounds,A
676827.mp3,Which sound event starts earliest in the given audio?,Rattling,Vehicle engine,Security Alarm,Wood sounds,B
760311.mp3,Which sound event starts earliest in the given audio?,Wind,Atmospheric Sounds,Shouting,Guitar Playing,C
106979.mp3,Which sound event starts earliest in the given audio?,Wind,Distant Sounds,Airplane sound,Cowbell Ringing,D
640611.mp3,Which sound event starts earliest in the given audio?,Explosion,Atmospheric Sounds,Car Honking,Hand Sander,A
199926.mp3,Which sound event starts earliest in the given audio?,Traffic Noise,Raining,Atmospheric Sounds,Sheep_Goat Bleat,B
454127.mp3,Which sound event starts earliest in the given audio?,Airplane sound,Microwave,Raining,Chainsaw,C
475678.mp3,Which sound event starts earliest in the given audio?,Power Saw,Distant Sounds,Wind,Cat Meowing,D
416891.mp3,Which sound event starts earliest in the given audio?,Airplane sound,Vacuum Cleaner,Atmospheric Sounds,Camera Shutter,A
667703.mp3,Which sound event starts earliest in the given audio?,Bell Ringing,Car Honking,Waves,Sewing Machine,B
324271.mp3,Which sound event starts earliest in the given audio?,Vehicle Horn Honk,Phone Dialing,Bicycle,Distant Sounds,C
211667.mp3,Which sound event starts earliest in the given audio?,Jackhammer,Distant Sounds,Wind,Vehicle engine,D
269584.mp3,Which sound event starts earliest in the given audio?,Shouting,Stream_River,Airplane sound,Monkey sounds,A
392951.mp3,Which sound event starts earliest in the given audio?,Bird Chirp,Stream_River,Piano Playing,Car door sound,B
754028.mp3,Which sound event starts earliest in the given audio?,Distant Sounds,Bird Chirp,Car driving by,Vehicle Horn Honk,C
366710.mp3,Which sound event starts earliest in the given audio?,Beeping,Wood sounds,Violin Playing,Footsteps,D
681695.mp3,Which sound event starts earliest in the given audio?,Camera Shutter,Rustling,Singing,Sheep_Goat Bleat,A
746578.mp3,Which sound event starts earliest in the given audio?,Wood sounds,Helicopter sound,Monkey sounds,Siren,B
434060.mp3,Which sound event starts earliest in the given audio?,Crying,Trumpet,Atmospheric Sounds,Motorcycle driving by,C
685283.mp3,Which sound event starts earliest in the given audio?,Doorbell,Atmospheric Sounds,Phone Dialing,Jackhammer,D
426893.mp3,Which sound event starts earliest in the given audio?,Stream_River,Distant Sounds,Car driving by,Humming,A
344389.mp3,Which sound event starts earliest in the given audio?,Stream_River,Drums,Alarm sound,Human Speech,B
785416.mp3,Which sound event starts earliest in the given audio?,Wind,Announcement,Squeaking,Vehicle engine,C
31676.mp3,Which sound event starts earliest in the given audio?,Clock Ticking,Stream_River,Cat Meowing,Atmospheric Sounds,D
390120.mp3,Which sound event starts earliest in the given audio?,Bell Ringing,Clicking,Footsteps,Atmospheric Sounds,A
406885.mp3,Which sound event starts earliest in the given audio?,Wood sounds,Fan,Vehicle engine,Metallic Sounds,B
418863.mp3,Which sound event starts earliest in the given audio?,Vehicle Horn Honk,Human Speech,Phone Dialing,Monotone Sounds,C
741725.mp3,Which sound event starts earliest in the given audio?,Bird Chirp,Card Reader,Hammer,Car driving by,D
209333.mp3,Which sound event starts earliest in the given audio?,Machine sounds,Coughing,Electronic Beep,Water Dripping,A
438854.mp3,Which sound event starts earliest in the given audio?,Water Dripping,Human Speech,Traffic Noise,Beeping,B
146706.mp3,Which sound event starts earliest in the given audio?,Human Speech,Water Dripping,Traffic Noise,Horse Neigh,C
473840.mp3,Which sound event starts earliest in the given audio?,Sheep_Goat Bleat,Announcement,Atmospheric Sounds,Raining,D
156.mp3,Which sound event starts earliest in the given audio?,Laughter,Sewing Machine,Card Reader,Cat Meowing,A
267550.mp3,Which sound event starts earliest in the given audio?,Distant Sounds,Thunder,Bird Chirp,Clock Ticking,B
580483.mp3,Which sound event starts earliest in the given audio?,Bird Chirp,Atmospheric Sounds,Cowbell Ringing,Airplane sound,C
578779.mp3,Which sound event starts earliest in the given audio?,Dog Barking,Laughter,Machine sounds,Vehicle engine,D
577324.mp3,Which sound event starts earliest in the given audio?,Waves,Monotone Sounds,Bird Chirp,Camera Shutter,A
540459.mp3,Which sound event starts earliest in the given audio?,Bell Ringing,Crying,Water Dripping,Cat Meowing,B
391320.mp3,Which sound event starts earliest in the given audio?,Human Speech,Motorcycle driving by,Sheep_Goat Bleat,Siren,C
154952.mp3,Which sound event starts earliest in the given audio?,Piano Playing,Insect Buzzing,Button Press,Atmospheric Sounds,D
131990.mp3,Which sound event starts earliest in the given audio?,Rustling,Car driving by,Bell Ringing,Distant Sounds,A
646768.mp3,Which sound event starts earliest in the given audio?,Bell Ringing,Raining,Truck driving by,Elevator,B
270191.mp3,Which sound event starts earliest in the given audio?,Atmospheric Sounds,Hammer,Beeping,Shouting,C
583742.mp3,Which sound event starts earliest in the given audio?,Thud,Beeping,Bell Ringing,Raining,D
722622.mp3,Which sound event starts earliest in the given audio?,Coughing,Atmospheric Sounds,Elevator,Stream_River,A
32796.mp3,Which sound event starts earliest in the given audio?,Wood sounds,Cowbell Ringing,Bird Chirp,Vehicle braking,B
56696.mp3,Which sound event starts earliest in the given audio?,Security Alarm,Screaming,Lawn Mower,Fan,C
451992.mp3,Which sound event starts earliest in the given audio?,Rustling,Fire Alarm,Electronic Beep,Human Speech,D
362944.mp3,Which sound event starts earliest in the given audio?,Vehicle engine,Fire burning,Coughing,Distant Sounds,A
667770.mp3,Which sound event starts earliest in the given audio?,Announcement,Dog Barking,Alarm sound,Thunder,B
315904.mp3,Which sound event starts earliest in the given audio?,Machine sounds,Train sound,Alarm sound,Wind,C
540064.mp3,Which sound event starts earliest in the given audio?,Humming,Waves,Car driving by,Bird Chirp,D
396337.mp3,Which sound event starts earliest in the given audio?,Singing,Explosion,Monotone Sounds,Thunder,A
58362.mp3,Which sound event starts earliest in the given audio?,Shouting,Violin Playing,Traffic Noise,Phone Ringing,B
339995.mp3,Which sound event starts earliest in the given audio?,Beeping,Power Drill,Announcement,Microwave,C
557197.mp3,Which sound event starts earliest in the given audio?,Footsteps,Car door sound,Singing,Distant Sounds,D
625167.mp3,Which sound event starts earliest in the given audio?,Piano Playing,Thunder,Clapping,Distant Sounds,A
668674.mp3,Which sound event starts earliest in the given audio?,Dog Barking,Crying,Distant Sounds,Microwave,B
498196.mp3,Which sound event starts earliest in the given audio?,Jackhammer,Guitar Playing,Vehicle engine,Sleeping Sounds,C
17059.mp3,Which sound event starts earliest in the given audio?,Saxophone,Sneezing,Distant Sounds,Raining,D
785768.mp3,Which sound event starts earliest in the given audio?,White noise,Cat Meowing,Electronic Beep,Waves,A
81068.mp3,Which sound event starts earliest in the given audio?,Announcement,Motorcycle driving by,Cow Moo,Singing,B
385126.mp3,Which sound event starts earliest in the given audio?,Wood sounds,Sewing Machine,Guitar Playing,ATM Machine,C
700056.mp3,Which sound event starts earliest in the given audio?,Pig Oink,Distant Sounds,Metallic Sounds,Siren,D
388848.mp3,Which sound event starts earliest in the given audio?,Human Speech,Doorbell,Grinding,Truck driving by,A
678573.mp3,Which sound event starts earliest in the given audio?,Ship_Boat sound,Snoring,Alarm sound,Grinding,B
346832.mp3,Which sound event starts earliest in the given audio?,Alarm sound,Announcement,Traffic Noise,Monotone Sounds,C
488173.mp3,Which sound event starts earliest in the given audio?,Wind,Bus sound,Insect Buzzing,Shouting,D
586106.mp3,Which sound event starts earliest in the given audio?,Airplane engine,Fan,Thunder,Bird Chirp,A
460136.mp3,Which sound event starts earliest in the given audio?,Human Speech,Waves,Dog Barking,Microwave,B
505212.mp3,Which sound event starts earliest in the given audio?,Grinding,Bird Chirp,Traffic Noise,Fire burning,C
709959.mp3,Which sound event starts earliest in the given audio?,Cat Meowing,Vehicle Horn Honk,Traffic Noise,Machine sounds,D
616370.mp3,Which sound event starts earliest in the given audio?,Crying,Airplane sound,Distant Sounds,Security Alarm,A
252695.mp3,Which sound event starts earliest in the given audio?,Guitar Playing,Traffic Noise,Fire burning,Alarm sound,B
528275.mp3,Which sound event starts earliest in the given audio?,Whirring,Beeping,Traffic Noise,Electronic Beep,C
239359.mp3,Which sound event starts earliest in the given audio?,Horse Neigh,Airplane sound,Phone Dialing,Human Speech,D
407997.mp3,Which sound event starts earliest in the given audio?,Water Dripping,Sneezing,Vehicle engine,Bell Ringing,A
699133.mp3,Which sound event starts earliest in the given audio?,Alarm sound,Atmospheric Sounds,Bird Chirp,Singing,B
127288.mp3,Which sound event starts earliest in the given audio?,Coughing,Drums,Thud,Atmospheric Sounds,C
438803.mp3,Which sound event starts earliest in the given audio?,Guitar Playing,Airplane sound,Fire burning,Announcement,D
